"switch to java from cobol"	0
"switch from node to erlang"	1
"move to fortran from pascal"	0
"move from fortran to dart"	0
"switch from swift to cobol"	0
"switch to r from visual basic"	0
"move from lisp to c++"	0
"moved to clojure from scala"	0
"switched to cobol from pascal"	0
"moved to rust from c#"	0
"stay with scala"	4190
"switch to c++ from haskell"	0
"switch to prolog from c++"	0
"switched to scala from fortran"	0
"move to python from dart"	0
"switch to matlab from java"	0
"move from lua to swift"	0
"switch from c++ to fortran"	344
"switched to go from matlab"	0
"switch to prolog from clojure"	0
"switched from swift to pascal"	0
"switch from node to lua"	1
"move from scala to c++"	0
"switched from matlab to go"	0
"moved to ruby from rust"	0
"switched to prolog from lisp"	0
"moved to dart from visual basic"	0
"move to haskell from c#"	0
"switch from c++ to cobol"	0
"switched from java to objective c"	2
"move to matlab from rust"	0
"switched to c# from haskell"	0
"move to r from cobol"	0
"switch to cobol from r"	0
"switch from c# to prolog"	0
"move to matlab from c#"	0
"moved from cobol to python"	0
"move to haskell from java"	0
"switch to lisp from perl"	0
"switch to scala from haskell"	0
"switch to lisp from pascal"	0
"move from ruby to fortran"	0
"switch to prolog from haskell"	0
"switched from fortran to swift"	0
"switched from dart to matlab"	0
"switched to swift from matlab"	0
"moved from clojure to swift"	0
"switched to c from prolog"	0
"move from scala to fortran"	0
"switched to python from matlab"	7
"switch from lua to pascal"	0
"switch from visual basic to haskell"	0
"switched to lisp from perl"	0
"moved from dart to scala"	0
"switched to java from r"	0
"switch from r to ruby"	0
"moved to ruby from lisp"	0
"switch to matlab from ruby"	0
"moved from c++ to fortran"	1
"switched from lisp to c++"	3
"switch to clojure from c#"	0
"move to pascal from lua"	0
"moved from prolog to clojure"	0
"move to node from lua"	0
"stay with lisp"	1660
"moved from ruby to lisp"	0
"switched from fortran to php"	0
"moved to objective c from haskell"	0
"moved to python from lisp"	0
"switched from c# to pascal"	0
"move from perl to scala"	0
"move to prolog from perl"	0
"move to lisp from swift"	0
"moved from c# to haskell"	1
"stayed with erlang"	0
"switched from r to pascal"	0
"moved from python to scala"	2
"switched to fortran from c"	0
"move from php to scala"	3
"switch to node from rust"	0
"switch to perl from r"	0
"switched to erlang from fortran"	0
"switch from pascal to lua"	0
"moved from r to c#"	0
"moved from matlab to haskell"	0
"move to perl from matlab"	0
"move to c# from r"	0
"moved from dart to lua"	0
"switched from php to clojure"	0
"moved from c to r"	5
"switch to fortran from c"	0
"switched from prolog to dart"	0
"moved to go from scala"	0
"move from swift to clojure"	0
"moved from objective c to rust"	0
"switch to haskell from node"	0
"switched to rust from perl"	0
"switched from erlang to lua"	0
"switched from lisp to node"	0
"moved to clojure from haskell"	0
"moved from c++ to clojure"	0
"moved to erlang from dart"	0
"switch from ruby to prolog"	0
"move from c to matlab"	0
"move to ruby from r"	0
"switch from lisp to java"	0
"switch to c# from lua"	0
"moved to go from pascal"	0
"switch from haskell to php"	0
"switched to objective c from matlab"	0
"switch to rust from cobol"	0
"move to fortran from visual basic"	0
"switched to prolog from haskell"	0
"switch from erlang to prolog"	0
"switched to haskell from pascal"	0
"switched from dart to python"	0
"switched to haskell from node"	0
"moved from matlab to java"	2
"switched to python from r"	9
"switch from objective c to c#"	0
"stay with lua"	3760
"switch to c from cobol"	0
"move to r from go"	0
"moved from swift to rust"	0
"switched from fortran to erlang"	0
"move to dart from perl"	0
"moved from cobol to ruby"	0
"moved to visual basic from dart"	0
"switch from haskell to objective c"	0
"switched from objective c to erlang"	0
"moved from pascal to matlab"	0
"switched to php from clojure"	0
"move from dart to php"	0
"moved from perl to matlab"	0
"switch from clojure to c#"	0
"switched to matlab from ruby"	0
"move from haskell to perl"	2
"switch from lua to visual basic"	0
"switch from c to erlang"	0
"switched to lisp from visual basic"	0
"switched to fortran from python"	0
"switched from c to objective c"	0
"move to clojure from ruby"	0
"switch to fortran from haskell"	0
"moved to c from dart"	0
"move to php from lua"	0
"move to ruby from objective c"	0
"move to matlab from erlang"	0
"switched to python from erlang"	1
"moved to python from pascal"	0
"switch from python to objective c"	1
"switch from matlab to visual basic"	0
"moved from objective c to lua"	0
"move from objective c to erlang"	0
"switch from clojure to objective c"	0
"switch from c to matlab"	4
"switch from fortran to java"	0
"moved from dart to c#"	0
"switch from swift to clojure"	0
"moved to dart from lisp"	0
"moved to matlab from pascal"	0
"switch from prolog to c++"	0
"moved to haskell from ruby"	0
"switched from c to lisp"	6
"moved from lisp to c++"	0
"switch to r from erlang"	0
"move from matlab to prolog"	0
"switch to pascal from haskell"	0
"move from matlab to c"	4
"moved to rust from cobol"	0
"switch to python from dart"	0
"switch from go to cobol"	0
"moved to rust from node"	0
"move to dart from prolog"	0
"switch to haskell from r"	0
"move to c# from objective c"	0
"move from fortran to cobol"	0
"switched from cobol to rust"	0
"switched from java to lisp"	3
"switch from perl to haskell"	2
"move to r from ruby"	0
"moved from fortran to c#"	0
"move to matlab from swift"	0
"stayed with rust"	4
"switched to fortran from ruby"	0
"move to cobol from php"	0
"moved from pascal to swift"	0
"switch from ruby to rust"	1
"switched to fortran from clojure"	0
"moved from r to swift"	0
"move from visual basic to objective c"	0
"switched to matlab from dart"	0
"moved from r to lisp"	0
"switched from prolog to ruby"	0
"switch to rust from pascal"	0
"move from r to node"	0
"moved to rust from haskell"	0
"switch from rust to cobol"	0
"move from erlang to lua"	0
"switch from clojure to lisp"	0
"moved to node from matlab"	0
"moved to perl from lua"	0
"switch from prolog to swift"	0
"move to c# from matlab"	0
"move from clojure to pascal"	0
"move from dart to visual basic"	0
"switch to matlab from erlang"	0
"move from cobol to java"	1200
"switch to rust from c"	3
"switched from visual basic to fortran"	0
"move to scala from visual basic"	0
"moved from go to r"	0
"switched to swift from lisp"	0
"moved from matlab to perl"	0
"switch from swift to lua"	0
"moved from haskell to c"	0
"move to matlab from dart"	0
"move from lisp to java"	1
"moved from cobol to c++"	0
"moved to php from haskell"	0
"switch from haskell to lisp"	0
"moved to clojure from lisp"	0
"switched to rust from haskell"	0
"move from ruby to dart"	0
"move from swift to r"	0
"switch from fortran to swift"	1
"move from node to objective c"	0
"switched from ruby to rust"	0
"moved from matlab to lua"	0
"move from scala to clojure"	0
"move from haskell to swift"	0
"switched from r to php"	0
"switched to fortran from php"	0
"moved to go from cobol"	0
"switched from c to erlang"	2
"switch from rust to c#"	0
"switched from php to scala"	2
"switch to go from lisp"	0
"moved from erlang to node"	0
"move from c to scala"	0
"switched to visual basic from prolog"	0
"moved to haskell from pascal"	0
"switch from c# to r"	0
"moved from objective c to pascal"	0
"moved to rust from c++"	1
"move from prolog to python"	0
"move to erlang from swift"	0
"move from pascal to c"	2540
"switched to objective c from lisp"	0
"moved from node to r"	1
"moved to c++ from scala"	0
"switched from node to matlab"	0
"moved to clojure from r"	0
"moved to node from lisp"	0
"switched to c# from dart"	0
"switch from php to erlang"	0
"switch from prolog to matlab"	0
"moved to pascal from java"	0
"moved from rust to clojure"	0
"move from cobol to haskell"	0
"move from c++ to objective c"	2
"move to matlab from c"	0
"moved from fortran to cobol"	2
"switched to c++ from pascal"	2
"moved to r from swift"	0
"moved from fortran to perl"	0
"moved to erlang from r"	0
"moved to objective c from rust"	0
"moved from fortran to java"	0
"move to visual basic from fortran"	0
"moved to java from r"	0
"switch from rust to fortran"	0
"switched to php from r"	0
"moved to dart from node"	0
"switched to erlang from c++"	0
"move to dart from php"	0
"move from matlab to clojure"	0
"move to lua from clojure"	0
"moved to clojure from perl"	0
"switched from objective c to pascal"	0
"switched from dart to swift"	0
"move to c# from prolog"	0
"switch from r to c"	12900
"moved from pascal to c++"	2
"moved from lua to scala"	1
"moved to matlab from lua"	0
"switched from lisp to perl"	0
"switched from rust to erlang"	0
"switch to fortran from c#"	0
"move to lisp from java"	0
"moved to matlab from java"	0
"switched to clojure from swift"	0
"move from perl to erlang"	0
"switched from scala to rust"	0
"switched to prolog from r"	0
"switched to matlab from php"	0
"switched to pascal from fortran"	0
"moved to scala from lua"	0
"switch from c to cobol"	3
"switch to r from swift"	0
"moved from c++ to prolog"	0
"switch from matlab to haskell"	0
"switch from objective c to fortran"	0
"moved from lisp to php"	0
"move to haskell from visual basic"	0
"move to java from matlab"	0
"switch to pascal from rust"	0
"switch to matlab from lisp"	0
"switched from lisp to python"	299
"switch from dart to go"	0
"move from fortran to php"	0
"switched to clojure from rust"	0
"switch from erlang to lisp"	0
"switch from objective c to c++"	0
"moved from c to pascal"	0
"moved from rust to scala"	0
"switched from php to r"	0
"moved from erlang to cobol"	0
"switched from fortran to matlab"	9
"move from php to haskell"	0
"move from node to haskell"	0
"switched to python from objective c"	0
"switch from pascal to go"	0
"switch to scala from r"	0
"move to python from clojure"	0
"move to erlang from c#"	0
"moved from rust to c"	1
"move to fortran from php"	0
"switched from matlab to erlang"	0
"moved to clojure from erlang"	0
"moved to erlang from haskell"	0
"switched to c# from scala"	0
"switch from rust to swift"	0
"switch from dart to visual basic"	0
"move to node from rust"	0
"switched to matlab from python"	0
"switched from c++ to cobol"	0
"moved from c to lisp"	8
"switch from rust to c++"	1
"switched to dart from c#"	0
"moved from prolog to pascal"	0
"switch from rust to go"	0
"moved to visual basic from matlab"	0
"switched from haskell to swift"	0
"move from ruby to matlab"	0
"switched to prolog from perl"	0
"switched to erlang from lua"	0
"switched to c++ from dart"	0
"move to erlang from php"	0
"switched to haskell from cobol"	0
"switched to php from erlang"	0
"switch from matlab to cobol"	0
"switched to dart from scala"	0
"move to node from lisp"	0
"move from java to dart"	2
"move from lisp to php"	0
"move to clojure from objective c"	0
"moved from cobol to fortran"	0
"move to fortran from c"	0
"move to java from cobol"	0
"switched to clojure from prolog"	0
"moved to lisp from c#"	0
"move to fortran from lisp"	0
"switched to c from cobol"	0
"switch from fortran to perl"	0
"switch from c++ to lua"	3
"switch to matlab from objective c"	0
"switch from visual basic to dart"	0
"move from rust to fortran"	0
"switch to lua from node"	0
"move to matlab from fortran"	0
"moved to erlang from node"	0
"switched to c from scala"	0
"move to php from erlang"	0
"switch from lua to lisp"	0
"switch to clojure from node"	0
"switch from lua to c"	7
"switch to scala from erlang"	0
"moved to pascal from prolog"	0
"move from cobol to erlang"	0
"moved from prolog to scala"	0
"switch to c from dart"	0
"moved to swift from rust"	0
"moved to c# from erlang"	0
"moved to matlab from lisp"	0
"switch from swift to rust"	0
"switched from erlang to go"	0
"move from visual basic to fortran"	0
"switched to c from lisp"	2
"switched from rust to visual basic"	0
"move from scala to pascal"	0
